location_city_te,location_te,type_Building,type_Commercial Plot,type_Flat,type_House,type_Residential Plot,type_Shop,location_province_ Islamabad Capital,location_province_ Khyber Pakhtunkhwa,location_province_ Punjab,location_province_ Sindh,bedroom_imputed,bath,area_sqft,days_since_posted,price_million,log_price,log_area,price_per_sqft,log_price_per_sqft,log_area_price_ratio,location_city,location
68.09608554160855,50.91835616438356,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,735.08,1,5.0,1.791759469228055,6.601338808474106,6792.739919573959,8.823756867089056,0.2714236081178525, Islamabad,DHA Defence
68.09608554160855,73.03571428571429,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7,7,2967.53,5,80.0,4.394449154672439,7.995822159773863,26949.365510875752,10.20175213880086,0.5495930896496618, Islamabad,E-11
68.09608554160855,34.03302845528455,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,2,1878.53,4,15.0,2.772588722239781,7.538777024568786,7980.718583901295,8.984909028648058,0.3677769411970943, Islamabad,DHA Defence
68.09608554160855,96.55689655172414,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,2,1687.95,1,20.0,3.044522437723423,7.431862313054042,11841.67678143225,9.379464962398734,0.4096580237658206, Islamabad,DHA Defence
68.09608554160855,50.91835616438356,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5,6,2722.5,4,46.0,3.8501476017100575,7.909673096823729,16890.03120984028,9.734538062398745,0.4867643792373384, Islamabad,I-8
68.09608554160855,96.55689655172414,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,1,653.4,4,6.8,2.0541237336955462,6.483718785288537,10391.19804400978,9.248810615521595,0.3168125399799544, Islamabad,DHA Defence
68.09608554160855,96.55689655172414,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,2,1551.83,6,11.5,2.525728644308256,7.347834351606349,7405.833220635872,8.910158261307227,0.3437377844559476, Islamabad,F-11
68.09608554160855,122.78260869565216,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,3,3375.9,6,40.0,3.713572066704308,8.124713407865393,11845.183452278718,9.37976102314944,0.4570710895523004, Islamabad,DHA Defence
68.09608554160855,34.03302845528455,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3,4,1361.25,5,24.5,3.2386784521643803,7.216893023463208,17984.951367223344,9.797346252546827,0.448763476591862, Islamabad,DHA Defence
68.09608554160855,34.03302845528455,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3,3,1361.25,2,15.5,2.803360380906535,7.216893023463208,11378.23453844742,9.339545441661198,0.3884441661180541, Islamabad,B-17
68.09608554160855,94.8103448275862,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3,5,1089.0,6,42.5,3.7727609380946383,6.993932975223189,38990.8256880734,10.5711073054014,0.5394333077006553, Islamabad,G-15
68.09608554160855,34.03302845528455,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5,6,2178.0,1,35.0,3.58351893845611,7.68662133494462,16062.413951353832,9.68429953971403,0.4662020302682046, Islamabad,F-6
68.09608554160855,18.8105504587156,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,2,1361.25,1,16.9,2.884800712846709,7.216893023463208,12405.946045145898,9.42601175969044,0.3997288450499325, Islamabad,Bani Gala
68.09608554160855,78.05733333333333,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6,6,2967.53,1,77.0,4.356708826689592,7.995822159773863,25938.76430421791,10.163532371638636,0.5448730843132863, Islamabad,Bahria Town
68.09608554160855,23.257142857142856,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6,7,1905.75,4,26.5,3.3141860046725258,7.553155501044348,13897.99396879507,9.53957174015381,0.4387815880968818, Islamabad,DHA Defence
68.09608554160855,55.66965462274176,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,2,1089.0,4,11.0,2.4849066497880004,6.993932975223189,10091.743119266055,9.219571941539366,0.3552945536219052, Islamabad,Soan Garden
68.09608554160855,40.5945945945946,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6,6,3267.0,22,48.5,3.901972669574645,8.091933455979893,14840.881272949817,9.60520827910109,0.4822051748937622, Islamabad,DHA Defence
68.09608554160855,34.03302845528455,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5,6,2722.5,4,52.5,3.979681653901961,7.909673096823729,19276.66605470901,9.866702505583076,0.5031410403495731, Islamabad,Kashmir Highway
68.09608554160855,18.37261780104712,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5,-,2722.5,4,52.5,3.979681653901961,7.909673096823729,19276.66605470901,9.866702505583076,0.5031410403495731, Islamabad,G-13
68.09608554160855,20.462790697674414,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5,5,1361.25,13,26.0,3.295836866004329,7.216893023463208,19086.070838686,9.856766465380788,0.4566835615555761, Islamabad,Bahria Town
68.09608554160855,20.462790697674414,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,2,1034.55,13,10.5,2.4423470353692043,6.94268796552216,10139.53937521124,9.224296468552108,0.3517869009396873, Islamabad,DHA Defence
68.09608554160855,34.03302845528455,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3,3,1361.25,1,21.0,3.091042453358316,7.216893023463208,15415.672600477152,9.643204839168202,0.4283064769011256, Islamabad,Park View City
68.09608554160855,20.462790697674414,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6,6,2722.5,13,47.0,3.871201010907891,7.909673096823729,17257.205801358545,9.756043007980262,0.4894261082719502, Islamabad,DHA Defence
68.09608554160855,65.14657894736843,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5,7,2178.0,1,82.5,4.42484663185681,7.68662133494462,37861.40431390546,10.541713928132708,0.5756555271020336, Islamabad,Karakoram Diplomatic Enclave
68.09608554160855,78.05733333333333,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4,3,1089.0,1,33.0,3.5263605246161616,6.993932975223189,30275.229357798165,10.318118173965107,0.5042027186857492, Islamabad,FECHS
68.09608554160855,20.462790697674414,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6,6,2178.0,1,36.0,3.610917912644224,7.68662133494462,16521.340064249656,9.71246868742181,0.4697665314228346, Islamabad,I-14
68.09608554160855,34.03302845528455,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,-,762.3,13,9.3,2.33214389523559,6.637651138804425,12183.93816323857,9.407955891219888,0.3513507255979305, Islamabad,DHA Defence
68.09608554160855,122.78260869565216,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,2,1932.97,4,31.5,3.481240089335692,7.567330164000478,16287.739727089873,9.69822933378375,0.4600353828700858, Islamabad,DHA Defence
68.09608554160855,34.03302845528455,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,2,1306.8,1,10.0,2.3978952727983707,7.176101615127176,7646.42911760208,8.942124807280186,0.3341500813747595, Islamabad,DHA Defence
68.09608554160855,19.335,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5,5,1905.75,1,29.5,3.417726683613366,7.553155501044348,15471.351776583191,9.64680995377013,0.4524898541610794, Islamabad,G-13
68.09608554160855,34.03302845528455,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,3,1932.97,1,14.5,2.740840023925201,7.567330164000478,7497.530985485814,8.922462411737751,0.3621937463189139, Islamabad,Bani Gala
68.09608554160855,55.66965462274176,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,3,1987.42,4,14.2,2.7212954278522306,7.595095632508295,7141.34840727814,8.873796909837433,0.3582963534926767, Islamabad,G-13
68.09608554160855,55.66965462274176,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5,7,2722.5,2,52.5,3.979681653901961,7.909673096823729,19276.66605470901,9.866702505583076,0.5031410403495731, Islamabad,DHA Defence
68.09608554160855,37.78055555555555,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,3,1878.53,1,20.5,3.068052935133617,7.538777024568786,10906.982064665102,9.297250099727338,0.4069695281032111, Islamabad,Mumtaz City
68.09608554160855,78.05733333333333,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4,4,1089.0,1,40.0,3.713572066704308,6.993932975223189,36697.247706422015,10.510484286483749,0.5309704209190509, Islamabad,Top City 1
68.09608554160855,34.03302845528455,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7,6,2722.5,4,57.0,4.060443010546419,7.909673096823729,20928.95171654121,9.948936508535388,0.5133514934802387, Islamabad,E-11
68.09608554160855,20.462790697674414,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6,6,1361.25,4,24.0,3.218875824868201,7.216893023463208,17617.91154340246,9.776728123654868,0.4460195500173829, Islamabad,Bahria Town
68.09608554160855,55.66965462274176,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6,6,2858.62,4,60.0,4.110873864173311,7.958444027853412,20981.80877179485,9.95145875153058,0.5165423458710646, Islamabad,Gulberg
68.09608554160855,96.55689655172414,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,626.17,4,7.5,2.1400661634962708,6.441217636259576,11958.48015689526,9.38927956141745,0.3322455399121508, Islamabad,Top City 1
68.09608554160855,94.8103448275862,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4,5,1197.9,2,39.0,3.688879454113936,7.089159748713608,32529.81900075069,10.389943195933458,0.5203548889455379, Islamabad,Gulberg
68.09608554160855,73.03571428571429,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,2,2668.05,3,12.5,2.602689685444384,7.889477882837145,4683.314287855229,8.451974820642379,0.3298937387495012, Islamabad,Gulberg
68.09608554160855,34.03302845528455,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3,4,1361.25,2,19.0,2.995732273553991,7.216893023463208,13947.513305193614,9.543128208465795,0.4150999396436216, Islamabad,F-11
68.09608554160855,96.55689655172414,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4,5,1905.75,1,43.5,3.7954891891721942,7.553155501044348,22813.68821292776,10.035159827387243,0.5025037133346046, Islamabad,Bahria Town
68.09608554160855,78.05733333333333,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5,7,1905.75,4,55.0,4.02535169073515,7.553155501044348,28844.89314278222,10.269722909733288,0.5329363545133189, Islamabad,Karakoram Diplomatic Enclave
68.09608554160855,34.03302845528455,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3,4,1361.25,4,25.5,3.277144732992177,7.216893023463208,18719.03101486511,9.837349406807194,0.4540935092489492, Islamabad,Soan Garden
68.09608554160855,34.03302845528455,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5,6,2178.0,4,38.5,3.676300671907076,7.68662133494462,17668.655346489217,9.779604060114416,0.4782725769150934, Islamabad,Bahria Town
68.09608554160855,18.37261780104712,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4,4,1361.25,3,21.5,3.1135153092103742,7.216893023463208,15782.712424298035,9.66673382809261,0.4314204003949438, Islamabad,DHA Defence
68.09608554160855,37.78055555555555,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,2,816.75,4,6.0,1.9459101490553128,6.706556666418494,7337.205747477836,8.900849643153638,0.2901503641426957, Islamabad,Margalla Valley - C-12
68.09608554160855,37.78055555555555,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5,5,1905.75,4,31.0,3.4657359027997265,7.553155501044348,16258.030680477252,9.696403767578046,0.4588460337503309, Islamabad,D-12
68.09608554160855,18.8105504587156,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4,5,1361.25,4,38.5,3.676300671907076,7.216893023463208,28262.06643420811,10.24931115828572,0.5094020585524561, Islamabad,G-16
68.09608554160855,37.78055555555555,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6,6,2178.0,4,38.0,3.6635616461296463,7.68662133494462,17439.192290041305,9.766532723207307,0.4766152786607592, Islamabad,DHA Defence
68.09608554160855,37.78055555555555,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6,6,3865.95,4,54.0,4.007333185232471,8.26022136160387,13964.493981044494,9.544344850545976,0.4851362360243261, Islamabad,DHA Defence
68.09608554160855,18.37261780104712,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4,5,1361.25,4,22.0,3.1354942159291497,7.216893023463208,16149.75224811892,9.689721906396937,0.434465880437649, Islamabad,Bahria Town
68.09608554160855,37.78055555555555,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8,7,3267.0,4,48.0,3.8918202981106265,8.091933455979893,14687.882496940025,9.59484619390804,0.4809505464091586, Islamabad,Park View City
68.09608554160855,73.65238095238095,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,3,2368.57,5,67.0,4.219507705176107,7.770463783068773,28275.172288643083,10.249774760377498,0.5430187026096662, Islamabad,G-13
68.09608554160855,34.03302845528455,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,2,1306.8,4,11.5,2.525728644308256,7.176101615127176,8793.393485242392,9.081869693479607,0.3519638416240086, Islamabad,Ghauri Town
68.09608554160855,73.65238095238095,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,871.2,5,25.7,3.284663565406204,6.771018755408666,29465.71887181839,10.2910167316241,0.4851061854874114, Islamabad,Soan Garden
68.09608554160855,50.91835616438356,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6,6,2722.5,4,40.0,3.713572066704308,7.909673096823729,14686.983660730675,9.594785000436632,0.4694974813432021, Islamabad,DHA Defence
68.09608554160855,19.102758620689656,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6,6,2722.5,1,37.5,3.6506582412937383,7.909673096823729,13769.04718193501,9.530251018146387,0.4615434462413218, Islamabad,DHA Defence
68.09608554160855,18.37261780104712,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4,6,2178.0,5,29.0,3.4011973816621555,7.68662133494462,13308.857273978889,9.49626018811445,0.4424826970098122, Islamabad,D-12
68.09608554160855,19.335,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4,3,1633.5,9,22.5,3.157000421150113,7.3990922261642655,13765.677577240747,9.530006282816348,0.4266739618831268, Islamabad,Bani Gala
68.09608554160855,78.05733333333333,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6,6,2913.07,10,77.0,4.356708826689592,7.977306008429565,26423.52448637129,10.182047815737224,0.5461377908717676, Islamabad,Bahria Town
68.09608554160855,55.66965462274176,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5,6,3267.0,3,57.0,4.060443010546419,8.091933455979893,17441.86046511628,9.766685701508772,0.5017889149541709, Islamabad,B-17
68.09608554160855,55.66965462274176,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,4,3267.0,1,29.5,3.417726683613366,8.091933455979893,9026.927784577723,9.10807813885556,0.422362131355091, Islamabad,Faisal Town - F-18
68.09608554160855,19.102758620689656,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,2,1089.0,5,6.4,2.0014800002101243,6.993932975223189,5871.559633027523,8.678045871105184,0.2861737052852652, Islamabad,Faisal Town - F-18
68.09608554160855,96.55689655172414,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,544.5,4,4.8,1.7578579175523736,6.301702805273125,8799.266727772685,9.082537309981127,0.2789496256681308, Islamabad,E-7
68.09608554160855,34.03302845528455,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,3,2041.88,4,14.0,2.70805020110221,7.62211585594128,6853.070175438596,8.832597940992965,0.3552884654335025, Islamabad,Bahria Town
68.09608554160855,34.03302845528455,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,952.88,4,12.4,2.5952547069568657,6.860537877373021,12999.538726045204,9.472746076050058,0.3782872968647353, Islamabad,G-13
68.09608554160855,55.66965462274176,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5,6,2722.5,5,65.0,4.189654742026425,7.909673096823729,23866.34844868735,10.080266630158402,0.5296874044037865, Islamabad,Gulberg
68.09608554160855,73.65238095238095,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3,3,1361.25,4,18.0,2.9444389791664403,7.216893023463208,13213.433657551845,9.489064970089158,0.4079925477073137, Islamabad,DHA Defence
68.09608554160855,18.37261780104712,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,1,871.2,1,10.7,2.4595888418037104,6.771018755408666,12267.828479706488,9.414817054720071,0.3632523505545822, Islamabad,Faisal Town - F-18
68.09608554160855,73.03571428571429,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5,6,2722.5,1,80.0,4.394449154672439,7.909673096823729,29373.967321461358,10.287898138984952,0.5555790416746891, Islamabad,F-7
68.09608554160855,253.2422222222222,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,2,1388.47,5,59.0,4.0943445622221,7.236677658449301,42462.2338013775,10.656393893482372,0.5657767541524982, Islamabad,F-6
68.09608554160855,18.37261780104712,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4,4,2722.5,4,55.0,4.02535169073515,7.909673096823729,20194.60253350468,9.91322016332885,0.5089149870728051, Islamabad,G-11
68.09608554160855,19.102758620689656,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,952.88,2,3.9,1.589235205116581,6.860537877373021,4088.5645993206695,8.316193788436298,0.2316487426896001, Islamabad,G-13
68.09608554160855,122.78260869565216,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,2,1932.97,5,31.5,3.481240089335692,7.567330164000478,16287.739727089873,9.69822933378375,0.4600353828700858, Islamabad,DHA Defence
68.09608554160855,78.05733333333333,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6,6,3811.5,4,85.0,4.454347296253507,8.246040420915667,22295.081967213115,10.012166245474235,0.540180077795302, Islamabad,DHA Defence
68.09608554160855,37.78055555555555,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5,-,2178.0,4,38.0,3.6635616461296463,7.68662133494462,17439.192290041305,9.766532723207307,0.4766152786607592, Islamabad,Faisal Town - F-18
68.09608554160855,159.64583333333334,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5,5,2450.25,1,75.0,4.330733340286331,7.804353377510556,30596.634370219275,10.328677976789272,0.5549124412861112, Islamabad,Bahria Town
68.09608554160855,34.03302845528455,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3,4,1361.25,21,21.8,3.126760535960395,7.216893023463208,16002.936318590568,9.680589990875893,0.433255708867946, Islamabad,F-6
68.09608554160855,37.78055555555555,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5,-,3865.95,4,54.0,4.007333185232471,8.26022136160387,13964.493981044494,9.544344850545976,0.4851362360243261, Islamabad,F-11
68.09608554160855,37.78055555555555,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5,-,2178.0,4,37.0,3.6375861597263857,7.68662133494462,16980.26617714548,9.739866025821712,0.4732359677916442, Islamabad,Naval Farms Housing Scheme
68.09608554160855,34.03302845528455,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3,4,1361.25,1,26.0,3.295836866004329,7.216893023463208,19086.070838686,9.856766465380788,0.4566835615555761, Islamabad,DHA Defence
68.09608554160855,78.05733333333333,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5,5,1089.0,4,41.0,3.737669618283368,6.993932975223189,37614.678899082566,10.53517623445786,0.5344159140656017, Islamabad,DHA Defence
68.09608554160855,37.78055555555555,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6,6,3865.95,4,60.0,4.110873864173311,8.26022136160387,15516.10442338277,9.649698205672411,0.4976710897374816, Islamabad,Bahria Town
68.09608554160855,37.78055555555555,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6,6,3865.95,4,54.0,4.007333185232471,8.26022136160387,13964.493981044494,9.544344850545976,0.4851362360243261, Islamabad,G-13
68.09608554160855,34.03302845528455,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,1,680.62,8,8.86,2.288486168614544,6.524472317807621,12998.444881312167,9.472661934094416,0.3507541616222794, Islamabad,F-7
68.09608554160855,94.8103448275862,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4,4,1089.0,1,50.0,3.9318256327243257,6.993932975223189,45871.55963302752,10.733622387931614,0.5621765442243618, Islamabad,FECHS
